#v(km/h),   acc(m/s^2),  forceMech(N), powMech(kW), fuelFlow(l/h), consump(liters/100km), Gear
12.00, 0.19, 1140.12, 5.300387, 1.53673, 12.80611, 2
12.00, 0.26, 1373.45, 6.078164, 1.57121, 13.09342, 2
12.00, 0.33, 1606.78, 6.855942, 1.60863, 13.40529, 2
12.00, 0.39, 1806.78, 7.522609, 1.64300, 13.69165, 2
12.00, 0.46, 2040.12, 8.300387, 1.68564, 14.04703, 2
12.00, 0.53, 2273.45, 9.078164, 1.73089, 14.42410, 2
12.00, 0.60, 2506.78, 9.855942, 1.77857, 14.82144, 2
12.00, 0.66, 2706.78, 10.522609, 1.82124, 15.17701, 2
12.00, 0.73, 2940.12, 11.300387, 1.87295, 15.60796, 2
12.00, 0.80, 3173.45, 12.078164, 1.92658, 16.05484, 2
12.00, 0.86, 3373.45, 12.744831, 1.97393, 16.44945, 2
12.00, 0.93, 3606.78, 13.522609, 2.03065, 16.92209, 2
12.00, 1.00, 3840.12, 14.300387, 2.08880, 17.40668, 2
12.00, 1.06, 4040.12, 14.967053, 2.13967, 17.83062, 2
12.00, 1.13, 4273.45, 15.744831, 2.20011, 18.33422, 2
12.00, 1.20, 4506.78, 16.522609, 2.26158, 18.84650, 2
12.00, 1.26, 4706.78, 17.189276, 2.31501, 19.29178, 2
12.00, 1.33, 4940.12, 17.967053, 2.37812, 19.81771, 2
12.00, 1.40, 5173.45, 18.744831, 2.44198, 20.34981, 2
12.00, 1.46, 5373.45, 19.411498, 2.49723, 20.81026, 2
12.00, 1.53, 5606.78, 20.189276, 2.56224, 21.35198, 2
12.00, 1.60, 5840.12, 20.967053, 2.62776, 21.89801, 2
12.00, 1.66, 6040.12, 21.633720, 2.68429, 22.36907, 2
12.00, 1.73, 6273.45, 22.411498, 2.75061, 22.92177, 2
12.00, 1.79, 6473.45, 23.078164, 2.80775, 23.39789, 2
12.00, 1.86, 6706.78, 23.855942, 2.87470, 23.95581, 2
12.00, 1.93, 6940.12, 24.633720, 2.94193, 24.51605, 2
12.00, 2.00, 7173.45, 25.411498, 3.00940, 25.07832, 2
12.00, 2.06, 7373.45, 26.078164, 3.06740, 25.56168, 2
12.00, 2.13, 7606.78, 26.855942, 3.13525, 26.12706, 2
12.00, 2.20, 7840.12, 27.633720, 3.20326, 26.69380, 2
12.00, 2.26, 8040.12, 28.300387, 3.26166, 27.18054, 2
12.00, 2.33, 8273.45, 29.078164, 3.32992, 27.74937, 2
12.00, 2.40, 8506.78, 29.855942, 3.39829, 28.31912, 2
12.00, 2.46, 8706.78, 30.522609, 3.45697, 28.80812, 2
12.00, 2.53, 8940.12, 31.300387, 3.52551, 29.37927, 2
12.00, 2.60, 9173.45, 32.078164, 3.59412, 29.95104, 2
12.00, 2.66, 9373.45, 32.744831, 3.65299, 30.44155, 2
12.00, 2.73, 9606.78, 33.522609, 3.72171, 31.01424, 2
12.00, 2.80, 9840.12, 34.300387, 3.79048, 31.58735, 2
12.00, 2.86, 10040.12, 34.967053, 3.84946, 32.07886, 2
12.00, 2.93, 10273.45, 35.744831, 3.91831, 32.65258, 2
12.00, 3.00, 10506.78, 36.522609, 3.98719, 33.22656, 2

14.00, -1.00, -3290.78, 0.000000, 0.00000, 0.00000, 3
14.00, -0.93, -3018.56, 0.000000, 0.00000, 0.00000, 3
14.00, -0.86, -2746.34, 0.000000, 0.00000, 0.00000, 3
14.00, -0.80, -2513.00, 0.000000, 0.15667, 1.11910, 3
14.00, -0.73, -2240.78, 0.000000, 0.50469, 3.60491, 3
14.00, -0.66, -1968.56, 0.000000, 0.72801, 5.20009, 3
14.00, -0.60, -1735.23, 0.000000, 0.85246, 6.08899, 3
14.00, -0.53, -1463.00, 0.000000, 0.94629, 6.75923, 3
14.00, -0.46, -1190.78, 0.000000, 1.00514, 7.17955, 3
14.00, -0.40, -957.45, 0.000000, 1.03912, 7.42226, 3
14.00, -0.33, -685.23, 0.000000, 1.06863, 7.63304, 3
14.00, -0.26, -413.00, 0.000000, 1.09375, 7.81251, 3
14.00, -0.19, -140.78, 0.952512, 1.11894, 7.99239, 3
14.00, -0.13, 92.55, 1.859919, 1.14264, 8.16173, 3
14.00, -0.06, 364.77, 2.918561, 1.17416, 8.38682, 3
14.00, 0.00, 598.11, 3.825969, 1.20504, 8.60742, 3
14.00, 0.06, 831.44, 4.733376, 1.23969, 8.85491, 3
14.00, 0.13, 1103.66, 5.792018, 1.28482, 9.17728, 3
14.00, 0.19, 1337.00, 6.699426, 1.32735, 9.48108, 3
14.00, 0.26, 1609.22, 7.758068, 1.38111, 9.86510, 3
14.00, 0.33, 1881.44, 8.816710, 1.43891, 10.27792, 3
14.00, 0.39, 2114.77, 9.724117, 1.49130, 10.65214, 3
14.00, 0.46, 2387.00, 10.782759, 1.55534, 11.10958, 3
14.00, 0.53, 2659.22, 11.841401, 1.62211, 11.58652, 3
14.00, 0.60, 2931.44, 12.900043, 1.69122, 12.08012, 3
14.00, 0.66, 3164.77, 13.807450, 1.75204, 12.51454, 3
14.00, 0.73, 3437.00, 14.866092, 1.82456, 13.03257, 3
14.00, 0.80, 3709.22, 15.924734, 1.89852, 13.56082, 3
14.00, 0.86, 3942.55, 16.832142, 1.96286, 14.02044, 3
14.00, 0.93, 4214.77, 17.890784, 2.03887, 14.56335, 3
14.00, 1.00, 4487.00, 18.949426, 2.11572, 15.11225, 3
14.00, 1.06, 4720.33, 19.856833, 2.18214, 15.58672, 3
14.00, 1.13, 4992.55, 20.915475, 2.26018, 16.14412, 3
14.00, 1.20, 5264.77, 21.974117, 2.33869, 16.70495, 3
14.00, 1.26, 5498.11, 22.881524, 2.40631, 17.18792, 3
14.00, 1.33, 5770.33, 23.940166, 2.48550, 17.75355, 3
14.00, 1.40, 6042.55, 24.998808, 2.56495, 18.32111, 3
14.00, 1.46, 6275.88, 25.906216, 2.63324, 18.80884, 3
14.00, 1.53, 6548.11, 26.964858, 2.71307, 19.37905, 3
14.00, 1.60, 6820.33, 28.023500, 2.79305, 19.95033, 3
14.00, 1.66, 7053.66, 28.930907, 2.86170, 20.44068, 3
14.00, 1.73, 7325.88, 29.989549, 2.94188, 21.01342, 3
14.00, 1.79, 7559.22, 30.896956, 3.01067, 21.50480, 3
14.00, 1.86, 7831.44, 31.955598, 3.09099, 22.07852, 3
14.00, 1.93, 8103.66, 33.014240, 3.17137, 22.65262, 3
14.00, 2.00, 8375.88, 34.072882, 3.25178, 23.22703, 3
14.00, 2.06, 8609.22, 34.980290, 3.32074, 23.71959, 3
14.00, 2.13, 8881.44, 36.038932, 3.40122, 24.29443, 3
14.00, 2.20, 9153.66, 37.097574, 3.48172, 24.86944, 3
14.00, 2.26, 9387.00, 38.004981, 3.55074, 25.36241, 3
14.00, 2.33, 9659.22, 39.063623, 3.63127, 25.93765, 3
14.00, 2.40, 9931.44, 40.122265, 3.71182, 26.51298, 3
14.00, 2.46, 10164.77, 41.029673, 3.78087, 27.00619, 3
14.00, 2.53, 10437.00, 42.088315, 3.86143, 27.58166, 3
14.00, 2.60, 10709.22, 43.146956, 3.94201, 28.15718, 3
14.00, 2.66, 10942.55, 44.054364, 4.01107, 28.65053, 3
14.00, 2.73, 11214.77, 45.113006, 4.09166, 29.22615, 3
14.00, 2.80, 11487.00, 46.171648, 4.17225, 29.80181, 3
14.00, 2.86, 11720.33, 47.079055, 4.24134, 30.29528, 3
14.00, 2.93, 11992.55, 48.137697, 4.32195, 30.87105, 3
14.00, 3.00, 12264.77, 49.196339, 4.40256, 31.44688, 3

16.00, -1.00, -3751.85, 0.000000, 0.00000, 0.00000, 3
16.00, -0.93, -3440.74, 0.000000, 0.00000, 0.00000, 3
16.00, -0.86, -3129.63, 0.000000, 0.00000, 0.00000, 3
16.00, -0.80, -2862.96, 0.000000, 0.00000, 0.00000, 3
16.00, -0.73, -2551.85, 0.000000, 0.36384, 2.27398, 3
16.00, -0.66, -2240.74, 0.000000, 0.69597, 4.34980, 3
16.00, -0.60, -1974.07, 0.000000, 0.88288, 5.51802, 3
16.00, -0.53, -1662.96, 0.000000, 1.02460, 6.40373, 3
16.00, -0.46, -1351.85, 0.000000, 1.11288, 6.95553, 3
16.00, -0.40, -1085.18, 0.000000, 1.16232, 7.26447, 3
16.00, -0.33, -774.07, 0.000000, 1.20248, 7.51551, 3
16.00, -0.26, -462.96, 0.000000, 1.23337, 7.70855, 3
16.00, -0.19, -151.85, 0.825118, 1.26163, 7.88517, 3
16.00, -0.13, 114.82, 2.010303, 1.28696, 8.04351, 3
16.00, -0.06, 425.93, 3.393019, 1.32006, 8.25040, 3
16.00, 0.00, 692.60, 4.578204, 1.35250, 8.45313, 3
16.00, 0.06, 959.26, 5.763389, 1.38914, 8.68211, 3
16.00, 0.13, 1270.37, 7.146105, 1.43732, 8.98328, 3
16.00, 0.19, 1537.04, 8.331291, 1.48318, 9.26988, 3
16.00, 0.26, 1848.15, 9.714007, 1.54167, 9.63543, 3
16.00, 0.33, 2159.26, 11.096723, 1.60507, 10.03171, 3
16.00, 0.39, 2425.93, 12.281908, 1.66293, 10.39333, 3
16.00, 0.46, 2737.04, 13.664624, 1.73406, 10.83786, 3
16.00, 0.53, 3048.15, 15.047340, 1.80859, 11.30369, 3
16.00, 0.60, 3359.26, 16.430056, 1.88605, 11.78781, 3
16.00, 0.66, 3625.93, 17.615241, 1.95444, 12.21527, 3
16.00, 0.73, 3937.04, 18.997957, 2.03622, 12.72639, 3
16.00, 0.80, 4248.15, 20.380673, 2.11982, 13.24886, 3
16.00, 0.86, 4514.82, 21.565859, 2.19269, 13.70429, 3
16.00, 0.93, 4825.93, 22.948575, 2.27889, 14.24309, 3
16.00, 1.00, 5137.04, 24.331291, 2.36618, 14.78860, 3
16.00, 1.06, 5403.71, 25.516476, 2.44170, 15.26064, 3
16.00, 1.13, 5714.82, 26.899192, 2.53051, 15.81568, 3
16.00, 1.20, 6025.93, 28.281908, 2.61993, 16.37457, 3
16.00, 1.26, 6292.60, 29.467093, 2.69699, 16.85616, 3
16.00, 1.33, 6603.71, 30.849809, 2.78727, 17.42047, 3
16.00, 1.40, 6914.82, 32.232525, 2.87791, 17.98694, 3
16.00, 1.46, 7181.48, 33.417710, 2.95582, 18.47390, 3
16.00, 1.53, 7492.60, 34.800426, 3.04694, 19.04338, 3
16.00, 1.60, 7803.71, 36.183142, 3.13825, 19.61406, 3
16.00, 1.66, 8070.37, 37.368328, 3.21664, 20.10400, 3
16.00, 1.73, 8381.48, 38.751044, 3.30821, 20.67633, 3
16.00, 1.79, 8648.15, 39.936229, 3.38679, 21.16743, 3
16.00, 1.86, 8959.26, 41.318945, 3.47854, 21.74088, 3
16.00, 1.93, 9270.37, 42.701661, 3.57036, 22.31476, 3
16.00, 2.00, 9581.48, 44.084377, 3.66224, 22.88900, 3
16.00, 2.06, 9848.15, 45.269562, 3.74103, 23.38143, 3
16.00, 2.13, 10159.26, 46.652278, 3.83299, 23.95616, 3
16.00, 2.20, 10470.37, 48.034994, 3.92497, 24.53107, 3
16.00, 2.26, 10737.04, 49.220180, 4.00384, 25.02398, 3
16.00, 2.33, 11048.15, 50.602896, 4.09586, 25.59915, 3
16.00, 2.40, 11359.26, 51.985612, 4.18791, 26.17443, 3
16.00, 2.46, 11625.93, 53.170797, 4.26682, 26.66760, 3
16.00, 2.53, 11937.04, 54.553513, 4.35888, 27.24303, 3
16.00, 2.60, 12248.15, 55.936229, 4.45096, 27.81852, 3
16.00, 2.66, 12514.82, 57.121414, 4.52989, 28.31184, 3
16.00, 2.73, 12825.93, 58.504130, 4.62199, 28.88743, 3
16.00, 2.80, 13137.04, 59.886846, 4.71409, 29.46307, 3
16.00, 2.86, 13403.71, 61.072031, 4.79304, 29.95651, 3
16.00, 2.93, 13714.82, 62.454747, 4.88516, 30.53224, 3
16.00, 3.00, 14025.93, 63.837463, 4.97728, 31.10802, 3

18.00, -1.00, -4209.30, 0.000000, 0.00000, 0.00000, 4
18.00, -0.93, -3859.30, 0.000000, 0.00000, 0.00000, 4
18.00, -0.86, -3509.30, 0.000000, 0.00000, 0.00000, 4
18.00, -0.80, -3209.30, 0.000000, 0.00000, 0.00000, 4
18.00, -0.73, -2859.30, 0.000000, 0.00000, 0.00000, 4
18.00, -0.66, -2509.30, 0.000000, 0.05207, 0.28927, 4
18.00, -0.60, -2209.30, 0.000000, 0.46110, 2.56169, 4
18.00, -0.53, -1859.30, 0.000000, 0.73485, 4.08251, 4
18.00, -0.46, -1509.30, 0.000000, 0.88025, 4.89030, 4
18.00, -0.40, -1209.30, 0.000000, 0.94882, 5.27125, 4
18.00, -0.33, -859.30, 0.000000, 0.99637, 5.53539, 4
18.00, -0.26, -509.30, 0.000000, 1.03009, 5.72270, 4
18.00, -0.19, -159.30, 0.703520, 1.06261, 5.90338, 4
18.00, -0.13, 140.70, 2.203520, 1.09457, 6.08095, 4
18.00, -0.06, 490.70, 3.953520, 1.13931, 6.32951, 4
18.00, 0.00, 790.70, 5.453520, 1.18474, 6.58191, 4
18.00, 0.06, 1090.70, 6.953520, 1.23661, 6.87006, 4
18.00, 0.13, 1440.70, 8.703520, 1.30461, 7.24781, 4
18.00, 0.19, 1740.70, 10.203520, 1.36855, 7.60306, 4
18.00, 0.26, 2090.70, 11.953520, 1.44878, 8.04877, 4
18.00, 0.33, 2440.70, 13.703520, 1.53404, 8.52247, 4
18.00, 0.39, 2740.70, 15.203520, 1.61041, 8.94671, 4
18.00, 0.46, 3090.70, 16.953520, 1.70259, 9.45881, 4
18.00, 0.53, 3440.70, 18.703520, 1.79742, 9.98564, 4
18.00, 0.60, 3790.70, 20.453520, 1.89432, 10.52401, 4
18.00, 0.66, 4090.70, 21.953520, 1.97868, 10.99266, 4
18.00, 0.73, 4440.70, 23.703520, 2.07827, 11.54597, 4
18.00, 0.80, 4790.70, 25.453520, 2.17886, 12.10476, 4
18.00, 0.86, 5090.70, 26.953520, 2.26568, 12.58708, 4
18.00, 0.93, 5440.70, 28.703520, 2.36751, 13.15282, 4
18.00, 1.00, 5790.70, 30.453520, 2.46979, 13.72105, 4
18.00, 1.06, 6090.70, 31.953520, 2.55773, 14.20963, 4
18.00, 1.13, 6440.70, 33.703520, 2.66058, 14.78098, 4
18.00, 1.20, 6790.70, 35.453520, 2.76362, 15.35343, 4
18.00, 1.26, 7090.70, 36.953520, 2.85206, 15.84477, 4
18.00, 1.33, 7440.70, 38.703520, 2.95535, 16.41859, 4
18.00, 1.40, 7790.70, 40.453520, 3.05872, 16.99289, 4
18.00, 1.46, 8090.70, 41.953520, 3.14738, 17.48544, 4
18.00, 1.53, 8440.70, 43.703520, 3.25086, 18.06033, 4
18.00, 1.60, 8790.70, 45.453520, 3.35438, 18.63543, 4
18.00, 1.66, 9090.70, 46.953520, 3.44313, 19.12849, 4
18.00, 1.73, 9440.70, 48.703520, 3.54669, 19.70385, 4
18.00, 1.79, 9740.70, 50.203520, 3.63548, 20.19710, 4
18.00, 1.86, 10090.70, 51.953520, 3.73907, 20.77262, 4
18.00, 1.93, 10440.70, 53.703520, 3.84268, 21.34821, 4
18.00, 2.00, 10790.70, 55.453520, 3.94630, 21.92387, 4
18.00, 2.06, 11090.70, 56.953520, 4.03512, 22.41735, 4
18.00, 2.13, 11440.70, 58.703520, 4.13877, 22.99315, 4
18.00, 2.20, 11790.70, 60.453520, 4.24243, 23.56905, 4
18.00, 2.26, 12090.70, 61.953520, 4.33130, 24.06278, 4
18.00, 2.33, 12440.70, 63.703520, 4.43502, 24.63897, 4
18.00, 2.40, 12790.70, 65.453520, 4.53877, 25.21541, 4
18.00, 2.46, 13090.70, 66.953520, 4.62776, 25.70978, 4
18.00, 2.53, 13440.70, 68.703520, 4.73166, 26.28698, 4
18.00, 2.60, 13790.70, 70.453520, 4.83568, 26.86487, 4
18.00, 2.66, 14090.70, 71.953520, 4.92497, 27.36096, 4
18.00, 2.73, 14440.70, 73.703520, 5.02938, 27.94098, 4
18.00, 2.80, 14790.70, 75.453520, 5.13412, 28.52288, 4
18.00, 2.86, 15090.70, 76.953520, 5.22428, 29.02377, 4
18.00, 2.93, 15440.70, 78.703520, 5.33009, 29.61160, 4
18.00, 3.00, 15790.70, 80.453520, 5.43684, 30.20468, 4

20.00, -1.00, -4662.67, 0.000000, 0.00000, 0.00000, 4
20.00, -0.93, -4273.78, 0.000000, 0.00000, 0.00000, 4
20.00, -0.86, -3884.90, 0.000000, 0.00000, 0.00000, 4
20.00, -0.80, -3551.56, 0.000000, 0.00000, 0.00000, 4
20.00, -0.73, -3162.67, 0.000000, 0.00000, 0.00000, 4
20.00, -0.66, -2773.78, 0.000000, 0.00000, 0.00000, 4
20.00, -0.60, -2440.45, 0.000000, 0.35126, 1.75631, 4
20.00, -0.53, -2051.56, 0.000000, 0.72932, 3.64659, 4
20.00, -0.46, -1662.67, 0.000000, 0.93215, 4.66074, 4
20.00, -0.40, -1329.34, 0.000000, 1.02749, 5.13743, 4
20.00, -0.33, -940.45, 0.000000, 1.09109, 5.45543, 4
20.00, -0.26, -551.56, 0.000000, 1.13193, 5.65966, 4
20.00, -0.19, -162.67, 0.596262, 1.16743, 5.83715, 4
20.00, -0.13, 170.66, 2.448114, 1.20077, 6.00384, 4
20.00, -0.06, 559.55, 4.608608, 1.24713, 6.23566, 4
20.00, 0.00, 892.88, 6.460460, 1.29458, 6.47289, 4
20.00, 0.06, 1226.22, 8.312311, 1.34929, 6.74646, 4
20.00, 0.13, 1615.10, 10.472805, 1.42177, 7.10883, 4
20.00, 0.19, 1948.44, 12.324657, 1.49052, 7.45261, 4
20.00, 0.26, 2337.33, 14.485151, 1.57739, 7.88696, 4
20.00, 0.33, 2726.22, 16.645645, 1.67027, 8.35137, 4
20.00, 0.39, 3059.55, 18.497497, 1.75382, 8.76910, 4
20.00, 0.46, 3448.44, 20.657990, 1.85501, 9.27505, 4
20.00, 0.53, 3837.33, 22.818484, 1.95941, 9.79705, 4
20.00, 0.60, 4226.22, 24.978978, 2.06633, 10.33165, 4
20.00, 0.66, 4559.55, 26.830830, 2.15955, 10.79776, 4
20.00, 0.73, 4948.44, 28.991324, 2.26975, 11.34874, 4
20.00, 0.80, 5337.33, 31.151818, 2.38115, 11.90575, 4
20.00, 0.86, 5670.66, 33.003669, 2.47738, 12.38690, 4
20.00, 0.93, 6059.55, 35.164163, 2.59031, 12.95156, 4
20.00, 1.00, 6448.44, 37.324657, 2.70380, 13.51899, 4
20.00, 1.06, 6781.77, 39.176509, 2.80141, 14.00703, 4
20.00, 1.13, 7170.66, 41.337003, 2.91558, 14.57790, 4
20.00, 1.20, 7559.55, 43.497497, 3.03000, 15.15000, 4
20.00, 1.26, 7892.88, 45.349348, 3.12822, 15.64111, 4
20.00, 1.33, 8281.77, 47.509842, 3.24295, 16.21473, 4
20.00, 1.40, 8670.66, 49.670336, 3.35777, 16.78887, 4
20.00, 1.46, 9003.99, 51.522188, 3.45626, 17.28132, 4
20.00, 1.53, 9392.88, 53.682682, 3.57122, 17.85612, 4
20.00, 1.60, 9781.77, 55.843176, 3.68623, 18.43115, 4
20.00, 1.66, 10115.10, 57.695027, 3.78483, 18.92417, 4
20.00, 1.73, 10503.99, 59.855521, 3.89990, 19.49949, 4
20.00, 1.79, 10837.33, 61.707373, 3.99854, 19.99270, 4
20.00, 1.86, 11226.22, 63.867867, 4.11364, 20.56820, 4
20.00, 1.93, 11615.10, 66.028361, 4.22875, 21.14377, 4
20.00, 2.00, 12003.99, 68.188855, 4.34388, 21.71940, 4
20.00, 2.06, 12337.33, 70.040706, 4.44257, 22.21286, 4
20.00, 2.13, 12726.22, 72.201200, 4.55773, 22.78863, 4
20.00, 2.20, 13115.10, 74.361694, 4.67290, 23.36448, 4
20.00, 2.26, 13448.44, 76.213546, 4.77163, 23.85817, 4
20.00, 2.33, 13837.33, 78.374040, 4.88686, 24.43428, 4
20.00, 2.40, 14226.22, 80.534534, 5.00212, 25.01062, 4
20.00, 2.46, 14559.55, 82.386385, 5.10097, 25.50485, 4
20.00, 2.53, 14948.44, 84.546879, 5.21637, 26.08185, 4
20.00, 2.60, 15337.33, 86.707373, 5.33189, 26.65945, 4
20.00, 2.66, 15670.66, 88.559225, 5.43104, 27.15519, 4
20.00, 2.73, 16059.55, 90.719719, 5.54693, 27.73463, 4
20.00, 2.80, 16448.44, 92.880213, 5.66314, 28.31572, 4
20.00, 2.86, 16781.77, 94.732064, 5.76313, 28.81563, 4
20.00, 2.93, 17170.66, 96.892558, 5.88037, 29.40187, 4
20.00, 3.00, 17559.55, 99.053052, 5.99854, 29.99268, 4

22.00, -1.00, -5111.53, 0.000000, 0.00000, 0.00000, 5
22.00, -0.93, -4683.75, 0.000000, 0.00000, 0.00000, 5
22.00, -0.86, -4255.97, 0.000000, 0.00000, 0.00000, 5
22.00, -0.80, -3889.30, 0.000000, 0.00000, 0.00000, 5
22.00, -0.73, -3461.53, 0.000000, 0.00000, 0.00000, 5
22.00, -0.66, -3033.75, 0.000000, 0.00000, 0.00000, 5
22.00, -0.60, -2667.08, 0.000000, 0.00000, 0.00000, 5
22.00, -0.53, -2239.30, 0.000000, 0.32884, 1.49472, 5
22.00, -0.46, -1811.53, 0.000000, 0.69097, 3.14076, 5
22.00, -0.40, -1444.86, 0.000000, 0.83351, 3.78870, 5
22.00, -0.33, -1017.08, 0.000000, 0.91166, 4.14392, 5
22.00, -0.26, -589.30, 0.000000, 0.95533, 4.34239, 5
22.00, -0.19, -161.53, 0.512892, 0.99570, 4.52592, 5
22.00, -0.13, 205.14, 2.753633, 1.03797, 4.71803, 5
22.00, -0.06, 632.92, 5.367831, 1.10017, 5.00076, 5
22.00, 0.00, 999.58, 7.608571, 1.16468, 5.29401, 5
22.00, 0.06, 1366.25, 9.849312, 1.23846, 5.62936, 5
22.00, 0.13, 1794.03, 12.463510, 1.33432, 6.06511, 5
22.00, 0.19, 2160.70, 14.704250, 1.42323, 6.46923, 5
22.00, 0.26, 2588.47, 17.318448, 1.53300, 6.96817, 5
22.00, 0.33, 3016.25, 19.932645, 1.64766, 7.48936, 5
22.00, 0.39, 3382.92, 22.173386, 1.74882, 7.94917, 5
22.00, 0.46, 3810.70, 24.787584, 1.86928, 8.49671, 5
22.00, 0.53, 4238.47, 27.401781, 1.99163, 9.05288, 5
22.00, 0.60, 4666.25, 30.015979, 2.11533, 9.61512, 5
22.00, 0.66, 5032.92, 32.256719, 2.22210, 10.10046, 5
22.00, 0.73, 5460.70, 34.870917, 2.34729, 10.66949, 5
22.00, 0.80, 5888.47, 37.485115, 2.47294, 11.24064, 5
22.00, 0.86, 6255.14, 39.725855, 2.58090, 11.73138, 5
22.00, 0.93, 6682.92, 42.340053, 2.70707, 12.30486, 5
22.00, 1.00, 7110.70, 44.954250, 2.83339, 12.87906, 5
22.00, 1.06, 7477.36, 47.194991, 2.94176, 13.37162, 5
22.00, 1.13, 7905.14, 49.809189, 3.06825, 13.94658, 5
22.00, 1.20, 8332.92, 52.423386, 3.19479, 14.52179, 5
22.00, 1.26, 8699.58, 54.664127, 3.30329, 15.01496, 5
22.00, 1.33, 9127.36, 57.278324, 3.42989, 15.59043, 5
22.00, 1.40, 9555.14, 59.892522, 3.55652, 16.16601, 5
22.00, 1.46, 9921.81, 62.133263, 3.66507, 16.65943, 5
22.00, 1.53, 10349.58, 64.747460, 3.79174, 17.23517, 5
22.00, 1.60, 10777.36, 67.361658, 3.91843, 17.81103, 5
22.00, 1.66, 11144.03, 69.602398, 4.02705, 18.30475, 5
22.00, 1.73, 11571.81, 72.216596, 4.15382, 18.88099, 5
22.00, 1.79, 11938.47, 74.457337, 4.26254, 19.37520, 5
22.00, 1.86, 12366.25, 77.071534, 4.38951, 19.95231, 5
22.00, 1.93, 12794.03, 79.685732, 4.51667, 20.53030, 5
22.00, 2.00, 13221.81, 82.299929, 4.64414, 21.10972, 5
22.00, 2.06, 13588.47, 84.540670, 4.75379, 21.60813, 5
22.00, 2.13, 14016.25, 87.154868, 4.88243, 22.19284, 5
22.00, 2.20, 14444.03, 89.769065, 5.01226, 22.78302, 5
22.00, 2.26, 14810.70, 92.009806, 5.12505, 23.29568, 5
22.00, 2.33, 15238.47, 94.624003, 5.25936, 23.90618, 5
22.00, 2.40, 15666.25, 97.238201, 5.39828, 24.53762, 5
22.00, 2.46, 16032.92, 99.478942, 5.52306, 25.10484, 5
22.00, 2.53, 16460.70, 102.093139, 5.67907, 25.81397, 5
22.00, 2.60, 16888.47, 104.707337, 5.83067, 26.50302, 4
22.00, 2.66, 17255.14, 106.948077, 5.93967, 26.99852, 4
22.00, 2.73, 17682.92, 109.562275, 6.06706, 27.57757, 4
22.00, 2.80, 18110.70, 112.176473, 6.19478, 28.15808, 4
22.00, 2.86, 18477.36, 114.417213, 6.30461, 28.65731, 4
22.00, 2.93, 18905.14, 117.031411, 6.43334, 29.24245, 4
22.00, 3.00, 19332.92, 119.645608, 6.56297, 29.83167, 4

24.00, -1.00, -5555.41, 0.000000, 0.00000, 0.00000, 5
24.00, -0.93, -5088.74, 0.000000, 0.00000, 0.00000, 5
24.00, -0.86, -4622.07, 0.000000, 0.00000, 0.00000, 5
24.00, -0.80, -4222.07, 0.000000, 0.00000, 0.00000, 5
24.00, -0.73, -3755.41, 0.000000, 0.00000, 0.00000, 5
24.00, -0.66, -3288.74, 0.000000, 0.00000, 0.00000, 5
24.00, -0.60, -2888.74, 0.000000, 0.00000, 0.00000, 5
24.00, -0.53, -2422.07, 0.000000, 0.21581, 0.89922, 5
24.00, -0.46, -1955.41, 0.000000, 0.68981, 2.87419, 5
24.00, -0.40, -1555.41, 0.000000, 0.87829, 3.65953, 5
24.00, -0.33, -1088.74, 0.000000, 0.98024, 4.08434, 5
24.00, -0.26, -622.07, 0.000000, 1.03246, 4.30192, 5
24.00, -0.19, -155.41, 0.463964, 1.07555, 4.48146, 5
24.00, -0.13, 244.59, 3.130631, 1.11906, 4.66273, 5
24.00, -0.06, 711.26, 6.241742, 1.18335, 4.93061, 5
24.00, 0.00, 1111.26, 8.908409, 1.25082, 5.21174, 5
24.00, 0.06, 1511.26, 11.575076, 1.32876, 5.53651, 5
24.00, 0.13, 1977.93, 14.686187, 1.43092, 5.96217, 5
24.00, 0.19, 2377.93, 17.352853, 1.52628, 6.35949, 5
24.00, 0.26, 2844.59, 20.463964, 1.64456, 6.85234, 5
24.00, 0.33, 3311.26, 23.575076, 1.76857, 7.36906, 5
24.00, 0.39, 3711.26, 26.241742, 1.87825, 7.82602, 5
24.00, 0.46, 4177.93, 29.352853, 2.00907, 8.37114, 5
24.00, 0.53, 4644.59, 32.463964, 2.14215, 8.92561, 5
24.00, 0.60, 5111.26, 35.575076, 2.27680, 9.48665, 5
24.00, 0.66, 5511.26, 38.241742, 2.39310, 9.97126, 5
24.00, 0.73, 5977.93, 41.352853, 2.52952, 10.53968, 5
24.00, 0.80, 6444.59, 44.463964, 2.66650, 11.11042, 5
24.00, 0.86, 6844.59, 47.130631, 2.78422, 11.60091, 5
24.00, 0.93, 7311.26, 50.241742, 2.92181, 12.17419, 5
24.00, 1.00, 7777.93, 53.352853, 3.05958, 12.74824, 5
24.00, 1.06, 8177.93, 56.019520, 3.17777, 13.24072, 5
24.00, 1.13, 8644.59, 59.130631, 3.31575, 13.81562, 5
24.00, 1.20, 9111.26, 62.241742, 3.45379, 14.39078, 5
24.00, 1.26, 9511.26, 64.908409, 3.57214, 14.88391, 5
24.00, 1.33, 9977.93, 68.019520, 3.71025, 15.45936, 5
24.00, 1.40, 10444.59, 71.130631, 3.84838, 16.03492, 5
24.00, 1.46, 10844.59, 73.797298, 3.96680, 16.52832, 5
24.00, 1.53, 11311.26, 76.908409, 4.10497, 17.10404, 5
24.00, 1.60, 11777.93, 80.019520, 4.24317, 17.67987, 5
